,자치구,대여소명,대여일자/월,대여건수
10118,노원구,1654. 당고개입구 오거리,202106,966
10119,노원구,1655. 공릉1단지아파트,202106,3095
10120,노원구,1656. 중앙하이츠 아파트 입구,202106,2376
10121,노원구,1657. 노원구청,202106,1912
10122,노원구,1659. 중계동 을지중학교,202106,881
10123,노원구,1660. 서울시립과학관,202106,713
10124,노원구,1661. 당현천근린공원,202106,2129
10125,노원구,1662. 노원역7번출구,202106,2726
10126,노원구,1663. 동해문화예술관앞,202106,2637
10127,노원구,1664. 노해근린공원내,202106,582
10128,노원구,1665. 양지근린공원앞,202106,1384
10129,노원구,1666. 노원소방서인근,202106,1595
10130,노원구,1667. 중계중학교,202106,2047
10131,노원구,1668. 중계역 6번출구,202106,2586
10132,노원구,1669. 중계역 3번출구,202106,2561
10133,노원구,1670. 노원경찰서교차로,202106,1871
10134,노원구,1671. 인덕대학교,202106,1049
10135,노원구,1672. 상계동수락리버시티,202106,762
10136,노원구,1674. 서울북부고용센터앞,202106,3616
10137,노원구,1675. 월계문화체육센터,202106,160
10138,노원구,1677. 육군사관학교 앞,202106,774
10139,노원구,1678. 성서대학교 밀알관,202106,463
10140,노원구,1679. 삼육대 도서관,202106,257
10141,노원구,1680. 삼육대 제3과학관,202106,93
10142,노원구,1681. 현대6차 아파트,202106,1440
10143,노원구,1682. 중계종합사회복지관 교차로,202106,1416
10144,노원구,1683. 노원문화예술회관,202106,2067
10145,노원구,1684. 태릉입구역 5번출구,202106,3560
10146,노원구,1685. 불암고등학교 앞 횡단보도,202106,1174
10147,노원구,1686. 온수골사거리(스타벅스앞),202106,3051
10148,노원구,1688. 마들역 7번출구,202106,2496
10149,노원구,1689. 마들역 3번출구,202106,1918
10150,노원구,1690. 도봉운전면허시험장,202106,1828
10151,노원구,1691. 노원정보도서관,202106,1593
10152,노원구,1692. 온곡초교 교차로,202106,1445
10153,노원구,1693. 원자력 병원,202106,600
10154,노원구,1695.월계미륭아파트 정문,202106,1005
10155,노원구,1696.수락리버시티4단지,202106,750
10156,노원구,1697.상계주공2단지 219동,202106,1257
10157,노원구,1700.상계보람아파트 202동,202106,1406
10158,노원구,2901.공릉동풍림아파트 101동,202106,1131
10159,노원구,2902.공릉풍림아파트 108동,202106,1234
10160,노원구,2903.월계초안아파트 1단지,202106,785
10161,노원구,2904.중계3차청구아파트,202106,1264
10162,노원구,2905.중계주공6단지,202106,922
10163,노원구,2907. 월계중학교,202106,529
10164,노원구,2908. 광운대학교 중앙도서관,202106,1655
10165,노원구,2909. 석계역 3번 출구,202106,2309
10166,노원구,2910.도깨비시장,202106,2888
10167,노원구,2911.상계역중앙시장,202106,1069
10168,노원구,2912.대진고등학교,202106,2224
10169,노원구,2913.상계8동 주민센터,202106,2266
10170,노원구,2914.서울과학기술대학교(미래관),202106,780
10171,노원구,2915.서울과학기술대학교(어학교육원),202106,2349
10172,노원구,2917.신창중학교 후문 맞은편 버스정류장,202106,1535
10173,노원구,2919.등나무 근린공원(시립북서울미술관 앞),202106,3962
10174,노원구,2920.상계중학교(당현2교사거리),202106,1163
10175,노원구,2921.중계역 2번출구,202106,2461
10176,노원구,4002. 상계주공 14단지 상가 앞,202106,883
10177,노원구,4003. 스타벅스 상계초교사거리점,202106,1887
10178,노원구,4004. 당고개입구오거리 당현천변,202106,1414
10179,노원구,4005. 중계2차 한화꿈에그린 101동 인근,202106,1126
10180,노원구,4007. 노원 을지대학교 병원,202106,2132
10181,노원구,4008. 하계 어린이 공원,202106,1621
10182,노원구,4009. 월계프라자,202106,742
10183,노원구,4011. 월계 센트럴 아이파크,202106,1224
10184,노원구,4013. 중계 롯데마트,202106,1739
10185,노원구,4014. 당고개역 3번 출구,202106,1112
10186,노원구,4016. 노원 마들스타디움,202106,884
10187,노원구,4017. 월계 청백1단지 아파트 정류장,202106,511
10188,노원구,4018. 상계주공15단지 버스정류소,202106,1402
10189,노원구,4019. 상계주공10단지 버스정류소,202106,1560
10190,노원구,4020. 중계동 성모빌딩 앞,202106,1533
10191,노원구,4021. 중계본동 입구,202106,337
10192,노원구,4023. 월계역 1번 출구,202106,820
10193,노원구,4024. 꿈의숲 SK뷰 아파트,202106,1571
10194,노원구,4025. 한천교 동편,202106,1440
10195,노원구,4026. 상계주공1단지아파트,202106,1144
10196,노원구,4027. 이마트 월계점,202106,2923
10197,노원구,4028. 한일유앤아이아파트 105동 인근,202106,1536
10198,노원구,4029. 청소년수련관 후문,202106,2740
10199,노원구,4031. 청암예술학교 앞,202106,1176
10200,노원구,4032. 은행사거리(불암주유소 앞),202106,1138
10201,노원구,4033. 녹천 자동차운전 전문학원 (녹천역 4번 출구),202106,681
10202,노원구,4034. 상계근린공원 운동장 앞,202106,886
10203,노원구,4035. 수락 행복발전소 앞,202106,362
10204,노원구,4036. 하계역 6번출구,202106,1382
10205,노원구,4037. 물넘이교,202106,861
10206,노원구,4038. 상계주공9단지 버스정류소,202106,392
10207,도봉구,1702. 녹천역 1번출구 앞,202106,766
10208,도봉구,1703. 도봉산광역환승센터앞,202106,476
10209,도봉구,1705. 도봉구청 정문앞,202106,1807
10210,도봉구,1706. 기업은행 앞,202106,818
10211,도봉구,1707. 도봉구민회관,202106,1651
10212,도봉구,1708. 보건소사거리(다비치안경창동점),202106,2094
10213,도봉구,1709. 쌍문역4번출구 주변,202106,1350
10214,도봉구,1713. 쌍문동 이안아파트 앞,202106,573
10215,도봉구,1714. 도봉문화정보도서관 삼거리,202106,471
10216,도봉구,1715. 서울특별시교육청도봉도서관,202106,1149
10217,도봉구,1716. 하나로마트 창동점,202106,1608
10218,도봉구,1717. 시립창동운동장 입구,202106,515
10219,도봉구,1719. 신도봉사거리 버스정류장,202106,904
10220,도봉구,1720. 도봉구청 옆(중랑천변),202106,2459
10221,도봉구,1721. 창동역 2번출구,202106,3677
10222,도봉구,1722. 창동청소년수련관,202106,1284
10223,도봉구,1723. 방학동학마을도서관,202106,587
10224,도봉구,1725. 창1동주민센터,202106,586
10225,도봉구,1726. 삼익세라믹아파트교차로,202106,1415
10226,도봉구,1727. 서울도봉초등학교인근,202106,655
10227,도봉구,1728. 서울북부지방법원,202106,344
10228,도봉구,1729. 파리바게트앞,202106,923
10229,도봉구,1730. 도봉산역 교차로 앞,202106,288
10230,도봉구,1731. 도봉고등학교 맞은편,202106,452
10231,도봉구,1732. 우리은행 앞,202106,715
10232,도봉구,1733. 방학사거리 (봄마당 앞),202106,1337
10233,도봉구,1734. 쌍문현대1차아파트 108동 앞,202106,1249
10234,도봉구,"1735. 도봉역 1,2번 출구사이 건너편",202106,1226
10235,도봉구,1736. 버스정류장 앞,202106,806
10236,도봉구,1737. 하나은행 (창동점),202106,2473
10237,도봉구,1738. 창동주공17단지 상가앞,202106,2282
10238,도봉구,1741. 제일강산수산입구,202106,2712
10239,도봉구,1742. 북한산 코오롱 하늘채,202106,2144
10240,도봉구,1743.창동19단지아파트 관리사무소앞,202106,1471
10241,도봉구,1744.KT방학지사 앞,202106,1252
10242,도봉구,1746. 다이소방학점 앞,202106,865
10243,도봉구,1748. 피자헛 앞(도봉병원 옆),202106,928
10244,도봉구,1749. ESA아파트 상가 앞,202106,1435
10245,도봉구,1750. 창포원 남쪽 입구,202106,1121
10246,도봉구,1751. 창원초등학교 교차로,202106,894
10247,도봉구,1752. 창동 주공 4단지 입구 옆,202106,1071
10248,도봉구,1754. 창동시장입구 사거리,202106,1243
10249,도봉구,1756.서울북부광역등기국,202106,323
10250,도봉구,1757.솔밭공원역 1번출구 앞,202106,609
10251,도봉구,1758.북서울교회 버스정류소 앞,202106,831
10252,도봉구,1759.서울북부지방법원 앞,202106,576
10253,도봉구,1761.방학중학교 앞,202106,591
10254,도봉구,1762.북한산 한신휴플러스APT앞,202106,1921
10255,도봉구,1765.쌍문역 1번 출구(양산부인과 빌딩),202106,1584
10256,도봉구,1767.태양중앙교회 앞,202106,1991
10257,도봉구,1768.신동아타워 버스정류소,202106,808
10258,도봉구,1770.도봉한신아파트 주변,202106,942
10259,도봉구,1771.성원APT버스정류소,202106,1272
10260,도봉구,1772.시립도봉노인복지관 버스정류소,202106,900
10261,도봉구,1774.반석교회(쌍문동),202106,728
10262,도봉구,1775.신원리베르텔 앞,202106,1187
10263,도봉구,4054. KT프라자도봉점 맞은편,202106,779
10264,도봉구,4058. 다락원체육공원 전망대 입구,202106,549
10265,도봉구,4062. 평화도봉공원 주변,202106,1244
10266,도봉구,4064. 신창아파트 입구 앞,202106,471
10267,도봉구,4065. 창동역 1번출구 앞,202106,2439
10268,도봉구,4073.방아골종합사회복지관,202106,684
10269,도봉구,4074. 도봉구육아종합지원센터(창동),202106,667
10270,도봉구,4075. 신동아아파트 교차로,202106,105
10271,도봉구,4076. 진영상운 앞 중랑천 변,202106,2991
10272,도봉구,4077. 도봉제1교,202106,2040
10273,도봉구,4078. 원당공원 앞,202106,502
10274,동대문구,4102. 휘경1동주민센터 앞,202106,1206
10275,동대문구,4103. 휘경sk뷰아파트 앞,202106,672
10276,동대문구,4104. 외대앞역 교차로,202106,1749
10277,동대문구,4105. 하나은행 장안동지점앞,202106,987
10278,동대문구,4107. 장안동근린공원 입구,202106,796
10279,동대문구,4108. 답십리파크자이아파트 앞,202106,1595
10280,동대문구,4110. 용두롯데캐슬리치아파트 앞,202106,802
10281,동대문구,4112. 신이문빗물펌프장 옆,202106,372
10282,동대문구,4113. 한국국방연구원 앞,202106,1413
10283,동대문구,4114. 휘경여중고삼거리,202106,1483
10284,동대문구,4116. 이문e편한세상아파트 앞,202106,622
10285,동대문구,4117. 휘경119안전센터 앞,202106,1197
10286,동대문구,4121. 서울문화재단 앞,202106,2017
10287,동대문구,4122. 청계9가교차로 앞,202106,1698
10288,동대문구,4123. 배봉초교 교차로,202106,1199
10289,동대문구,600. 휘경2동 주민센터,202106,353
10290,동대문구,601. 용신동주민센터,202106,907
10291,동대문구,602. 장안동 사거리,202106,4585
10292,동대문구,604. 답십리초등학교 옆 공원,202106,1103
10293,동대문구,605. 신설동역8번출구,202106,1916
10294,동대문구,606. 휘경공고앞,202106,623
10295,동대문구,607. 신이문역 2번출구,202106,723
10296,동대문구,608. 전농삼성아파트,202106,255
10297,동대문구,609. 제기2교,202106,2356
10298,동대문구,610. 동대문중 교차로,202106,1087
10299,동대문구,612. 시립동부병원 앞 사거리,202106,2672
10300,동대문구,613. 신설동역 10번출구 앞,202106,2562
10301,동대문구,614. 용두동 사거리,202106,2450
10302,동대문구,615. 용두동 래미안허브리츠아파트 앞,202106,1770
10303,동대문구,616. 서울시립대 앞,202106,289
10304,동대문구,617. 청솔우성아파트 앞,202106,1406
10305,동대문구,621. 동대문중학교 옆,202106,457
10306,동대문구,622. 전농사거리 교통섬,202106,1269
10307,동대문구,623. 서울시립대 정문 앞,202106,1949
10308,동대문구,624. 전농동 동아아파트 앞,202106,1779
10309,동대문구,625. 답십리초등학교 앞(현대시장 옆),202106,1317
10310,동대문구,626. 군자교 서측 녹지대,202106,1813
10311,동대문구,627. 장안동삼거리 교통섬,202106,1922
10312,동대문구,628. 휘봉고등학교 앞,202106,847
10313,동대문구,630. 동대문구 보건소,202106,2697
10314,동대문구,631. 답십리역 1번출구,202106,3619
10315,동대문구,633. 청량리 기업은행 앞,202106,1418
10316,동대문구,634. 외국어대 정문 앞,202106,3505
10317,동대문구,635. 시조사 앞 (청량고정문 옆),202106,2099
10318,동대문구,636. 세종대왕기념관 교차로,202106,741
10319,동대문구,637. KAIST 경영대학 앞,202106,1202
10320,동대문구,638. 서울시립대 정보기술관,202106,684
10321,동대문구,639. 서울시립대 후문,202106,953
10322,동대문구,640. KEB하나은행 청량리역지점,202106,1135
10323,동대문구,641. 용두역 4번출구,202106,2811
10324,동대문구,642. 신답역 사거리,202106,1654
10325,동대문구,643. 동대문구민체육센터 (육교아래),202106,2525
10326,동대문구,646. 장한평역 1번출구 (국민은행앞),202106,5328
10327,동대문구,647. 신이문역 1번출구,202106,782
10328,동대문구,648. 장안동위더스빌옆,202106,3184
10329,동대문구,650. 중랑교사거리,202106,1855
10330,동대문구,652. 답십리 래미안엘파인아파트 입구,202106,732
10331,동대문구,654. 전농동 텃골공원,202106,889
10332,동대문구,656. 영휘원 교차로,202106,913
10333,동대문구,657. 동대문롯데캐슬아파트 앞,202106,1450
10334,동대문구,658. 촬영소 사거리,202106,1451
10335,동대문구,659. 제기역1번출구,202106,2445
10336,동대문구,660. 동의보감타워,202106,1934
10337,동대문구,661. 경희대학교 청운관,202106,1384
10338,동대문구,663. 외대앞역 4번출구,202106,1252
10339,동대문구,664. 서울시립대 건설공학관,202106,583
10340,동대문구,665.이문동 쌍용아파트 정문,202106,942
10341,동대문구,666.이문대성유니드아파트 앞,202106,994
10342,동대문구,667.청량차도 육교 밑,202106,637
10343,동대문구,668.서울축산농협(장안지점),202106,3616
10344,동대문구,669.청계한신휴플러스앞 삼거리,202106,1427
10345,동대문구,670.삼육서울병원 버스정류장,202106,4206
10346,동대문구,671.대광빌딩,202106,629
10347,동대문구,672.대광고등학교,202106,1050
10348,동대문구,673.안암골벽산아파트(후문),202106,1296
10349,동대문구,674.고대앞사거리 교통섬,202106,1772
10350,동대문구,675.성복교회 앞 (장평교 아래),202106,1828
10351,동대문구,676.FITI시험연구원 앞,202106,907
10352,동대문구,677.청량리역 4번 5번출구 사이,202106,2597
10353,동대문구,678.장안힐스테이트(아) 앞,202106,2039
10354,동대문구,679.전농SK아파트 앞,202106,439
10355,동대문구,680.꿈마루어린이도서관 앞,202106,2688
10356,동대문구,681.서울특별시 동부교육지원청(육교),202106,283
10357,동작구,2002. 노들역 1번출구,202106,3478
10358,동작구,2003. 사육신공원앞,202106,1711
10359,동작구,2007. 유한양행앞,202106,1648
10360,동작구,2008. 노량진근린공원 대방공원,202106,831
10361,동작구,2009. 보라매역 8번출구,202106,1083
10362,동작구,2012. 녹십초요양병원앞,202106,1013
10363,동작구,2013. 장승배기역 5번출구,202106,2330
10364,동작구,2015. 신대방삼거리역 6번출구쪽,202106,2911
10365,동작구,2016. 신대방삼거리역 3번출구쪽,202106,1762
10366,동작구,2020. 장승배기역2번출구뒷편쪽,202106,1039
10367,동작구,2024. 상도역 1번출구,202106,817
10368,동작구,2025. 흑석역 1번출구,202106,3545
10369,동작구,2026. 흑석역 4번출구,202106,812
10370,동작구,2027. 중앙대학교 정문 1,202106,619
10371,동작구,2032. 이수역 11번출구쪽,202106,1612
10372,동작구,2033. 사당동 아르테스 웨딩앞,202106,1346
10373,동작구,2034. 사당역 7번출구쪽,202106,1243
10374,동작구,2036. 정금마을 마을버스정류장,202106,710
10375,동작구,2037. 동작역 5번출구 동작주차공원,202106,921
10376,동작구,2038. 동작역 7번출구,202106,288
10377,동작구,2040. 비계 버스정류소,202106,236
10378,동작구,2041. 사당중학교 버스정류소,202106,486
10379,동작구,2048. 삼일초등학교 인근,202106,587
10380,동작구,2050. 노량진역 5번출구,202106,3634
10381,동작구,2054. 삼익아파트,202106,1639
10382,동작구,2056. 동작구민 체육센터,202106,1643
10383,동작구,2057. 상도 아이파크 아파트,202106,836
10384,동작구,2058. 노량진동 맥도널드앞,202106,2990
10385,동작구,2059. 보라매공원 정문,202106,2316
10386,동작구,2060. 남성역3번출구 뒤,202106,1852
10387,동작구,2061. 한강 현대아파트 건너편,202106,208
10388,동작구,2062. 사당새마을금고,202106,676
10389,동작구,2063. 대방역 4번출구,202106,1302
10390,동작구,2064. 흑석한강푸르지오 106동앞,202106,362
10391,동작구,2065. 서울시여성가족재단,202106,497
10392,동작구,2066. 양문교회 앞,202106,1670
10393,동작구,2067. LG전자 베스트? 대리점 앞,202106,1572
10394,동작구,2068. 총신대 앞(육교),202106,96
10395,동작구,2069. 숭실대 입구역3번 출구 앞,202106,736
10396,동작구,2070. 노량진역 2번 출구 앞,202106,2060
10397,동작구,2071. 대림아파트 후문 상가 옆,202106,310
10398,동작구,2076.노들나루공원 입구,202106,3491
10399,동작구,2077.노들역 3번출구,202106,1361
10400,동작구,2078.흑석 아크로리버하임(103동),202106,272
10401,동작구,2079.중앙대학교 중앙광장,202106,243
10402,동작구,2080.빕스 대방점 앞,202106,2152
10403,동작구,2081.대방1차 e편한세상 앞,202106,712
10404,동작구,2082.7호선 이수역7번출구,202106,941
10405,동작구,2083.흑석롯데캐슬에듀포레(107동),202106,466
10406,동작구,2084.e편한세상 상도노빌리티 앞,202106,1096
10407,동작구,2085.강남중학교 앞,202106,1310
10408,동작구,2086.삼일수영장 앞,202106,900
10409,동작구,2088.상도중앙하이츠빌 입구,202106,542
10410,동작구,2089.사당역10번출구(금강빌딩),202106,1139
10411,동작구,2090.기아자동차 사당점 앞,202106,1120
10412,동작구,2091.이수역9번출구(맥도날드),202106,1151
10413,동작구,2092.흑석한강푸르지오(110동),202106,249
10414,동작구,2093.상도SH빌아파트 입구,202106,185
10415,동작구,2094.숭실대학교(중문),202106,69
10416,동작구,2095.경문고등학교 앞,202106,781
10417,동작구,2096.서울특별시 동작관악교육지원청,202106,128
10418,동작구,237. 보라매 두산위브 건너편,202106,1900
10419,동작구,4152. 상도효성해링턴플레이스,202106,589
10420,동작구,4153. 흑석동효사정앞,202106,389
10421,동작구,4158. 노량진근린공원,202106,189
10422,동작구,4162. 노량진1동 청소년독서실,202106,390
10423,동작구,4167. 구로교 아래,202106,689
10424,동작구,4169. 신대방삼거리,202106,1389
10425,동작구,4171. 우성아파트 앞,202106,649
10426,동작구,4173. 이화약국 앞,202106,312
10427,동작구,4175. 스페이스 살림 앞,202106,345
10428,마포구,102. 망원역 1번출구 앞,202106,4609
10429,마포구,103. 망원역 2번출구 앞,202106,4001
10430,마포구,104. 합정역 1번출구 앞,202106,1933
10431,마포구,105. 합정역 5번출구 앞,202106,1441
10432,마포구,106. 합정역 7번출구 앞,202106,4392
10433,마포구,107. 신한은행 서교동금융센터점 앞,202106,2538
10434,마포구,108. 서교동 사거리,202106,2013
10435,마포구,109. 제일빌딩 앞,202106,1936
10436,마포구,111. 상수역 2번출구 앞,202106,1876
10437,마포구,112. 극동방송국 앞,202106,1488
10438,마포구,113. 홍대입구역 2번출구 앞,202106,4190
10439,마포구,114. 홍대입구역 8번출구 앞,202106,3394
10440,마포구,118. 광흥창역 2번출구 앞,202106,1004
10441,마포구,119. 서강나루 공원,202106,2110
10442,마포구,120. 신수동 사거리,202106,523
10443,마포구,121. 마포소방서 앞,202106,1333
10444,마포구,122. 신성기사식당 앞,202106,1234
10445,마포구,124. 서강대 정문 건너편,202106,1525
10446,마포구,125. 서강대 남문 옆,202106,712
10447,마포구,126. 서강대 후문 옆,202106,2104
10448,마포구,127. 현대벤처빌 앞,202106,398
10449,마포구,129. 신촌역(2호선) 6번출구 옆,202106,1132
10450,마포구,130. 신촌역(2호선) 7번출구 앞,202106,2261
10451,마포구,142. 아현역 4번출구 앞,202106,745
10452,마포구,143. 공덕역 2번출구,202106,1823
10453,마포구,144. 공덕역 8번출구,202106,4484
10454,마포구,145. 공덕역 5번출구,202106,1327
10455,마포구,146. 마포역 2번출구 뒤,202106,3459
10456,마포구,147. 마포역 4번출구 뒤,202106,3631
10457,마포구,148. 용강동 주민센터 앞,202106,2324
10458,마포구,150. 서강대역 2번출구 앞,202106,1042
10459,마포구,152. 마포구민체육센터 앞,202106,10998
10460,마포구,153. 성산2교 사거리,202106,2655
10461,마포구,154. 마포구청역,202106,3249
10462,마포구,155. 가좌역1 번출구 뒤,202106,1018
10463,마포구,156. 서울서부지방법원 앞,202106,1106
10464,마포구,157. 애오개역 4번출구 앞,202106,2188
10465,마포구,181. 망원초록길 입구,202106,2387
10466,마포구,182. 망원2빗물펌프장 앞,202106,2314
10467,마포구,183. 하늘채코오롱아파트 건너편,202106,3156
10468,마포구,184. SK망원동주유소 건너편,202106,2993
10469,마포구,185. 마포 신수공원 앞,202106,1396
10470,마포구,186. 월드컵공원,202106,3563
10471,마포구,199. 서울 월드컵 경기장,202106,1292
10472,마포구,3002.벽산상암스마트큐브,202106,3256
10473,마포구,3003.래미안신공덕3차아파트,202106,154
10474,마포구,3005.마포구청 청사내,202106,389
10475,마포구,3006. 상암월드컵파크5단지(상암중학교),202106,445
10476,마포구,3007.MBC 앞,202106,1479
10477,마포구,3008.DMC역7번출구,202106,1090
10478,마포구,3009.서교동사거리(신),202106,1979
10479,마포구,3010.홍대입구역 3번출구,202106,4503
10480,마포구,3011.경의선(노고산동),202106,1863
10481,마포구,400. 상암한화오벨리스크 1차 앞,202106,1375
10482,마포구,401. 상암월드컵파크 10단지 앞,202106,1055
10483,마포구,402. 상암월드컵파크 9단지 앞,202106,894
10484,마포구,403. 부엉이공원 앞,202106,899
10485,마포구,405. DMC빌 앞,202106,657
10486,마포구,406. 상암월드컵파크 7단지 앞,202106,923
10487,마포구,407. 마포구 육아종합지원센터,202106,1043
10488,마포구,408. LG CNS앞,202106,969
10489,마포구,409. 누리꿈스퀘어 옆,202106,2749
10490,마포구,410. 상암중학교 옆,202106,535
10491,마포구,411. DMC홍보관,202106,1498
10492,마포구,412. DMC산학협력연구센터 앞,202106,1594
10493,마포구,413. 상암월드컵파크 3단지 후문,202106,840
10494,마포구,414. 상암동주민센터 옆,202106,2193
10495,마포구,415. DMC역 9번출구 앞,202106,3373
10496,마포구,416. 상암월드컵파크 1단지 교차로,202106,1061
10497,마포구,417. DMC역 2번출구 옆,202106,2535
10498,마포구,418. 월드컵경기장역 3번출구 옆,202106,3488
10499,마포구,419. 홈플러스 앞,202106,3085
10500,마포구,420. 서울시 공공자전거 상암센터,202106,1639
10501,마포구,4202. 프런트원(공덕역4번출구 앞),202106,779
10502,마포구,4206. 광흥창역5번출구,202106,1266
10503,마포구,4207. 아만티호텔 앞,202106,795
10504,마포구,4208. 스타벅스(동교동) 앞,202106,393
10505,마포구,421. 마포구청 앞,202106,2923
10506,마포구,4210. 가좌행복주택 앞,202106,1359
10507,마포구,4211. 시석빌딩 앞,202106,1002
10508,마포구,4212. 한화오벨리스크 앞,202106,772
10509,마포구,4213. 마포구중앙도서관 정문 앞,202106,1936
10510,마포구,4214. JTBC 앞,202106,1135
10511,마포구,422. 문화비축기지,202106,497
10512,마포구,424. 롯데하이마트 (상암월드컵점),202106,684
10513,마포구,425. DMC첨단산업센터,202106,827
10514,마포구,426. 서울신용보증재단,202106,2163
10515,마포구,427. 성산시영아파트,202106,1396
10516,마포구,432. 마포중앙도서관,202106,287
10517,마포구,436. 이대역 5번출구,202106,757
10518,마포구,437. 대흥역 1번출구,202106,1288
10519,마포구,438. 성산2-1 공영주차장,202106,2075
10520,마포구,439. 마포어린이공원,202106,2979
10521,마포구,440. 하늘공원 입구,202106,1265
10522,마포구,487.신석초교앞 교차로 교통섬,202106,2011
10523,마포구,488.푸르메병원,202106,1016
10524,마포구,489.구룡근린공원,202106,413
10525,마포구,490.가온문화공원,202106,1425
10526,마포구,491.월드컵파크 4단지,202106,515
10527,마포구,492.성산시영아파트 후문,202106,1552
10528,마포구,493.홍대입구역 6번출구,202106,2246
10529,마포구,494.신수동주민센터,202106,297
10530,마포구,495.염리초등학교 앞,202106,1277
10531,마포구,497.합정동주민센터 앞,202106,2543
10532,마포구,498.연남동주민센터 앞,202106,3160
10533,서대문구,115. 마스타 빌딩 앞,202106,1086
10534,서대문구,116. 일진아이윌아파트 옆,202106,2238
10535,서대문구,117. 홍은사거리,202106,3941
10536,서대문구,123. 문화촌 공원,202106,2715
10537,서대문구,128. 신촌역(2호선) 1번출구 옆,202106,1626
10538,서대문구,131. 증산2교,202106,3064
10539,서대문구,133. 해담는다리,202106,2693
10540,서대문구,134. 연세로 명물길,202106,1185
10541,서대문구,135. 명물길 원형무대 앞,202106,840
10542,서대문구,137. NH농협 신촌지점 앞,202106,540
10543,서대문구,138. 신촌동 제1공영주차장 앞,202106,835
10544,서대문구,139. 연세대 정문 건너편,202106,420
10545,서대문구,140. 이화여대 후문,202106,765
10546,서대문구,141. 연대 대운동장 옆,202106,595
10547,서대문구,158. 독립문 어린이 공원,202106,595
10548,서대문구,159. 이대역 4번 출구,202106,343
10549,서대문구,160. 북아현동 가구거리,202106,676
10550,서대문구,161. 무악재역1번 출구,202106,197
10551,서대문구,162. 봉원고가차도 밑,202106,750
10552,서대문구,163. 명지전문대학교 정문 앞,202106,503
10553,서대문구,164. 북가좌1동 주민센터,202106,555
10554,서대문구,165. 중앙근린공원,202106,1587
10555,서대문구,166. 가재울 초등학교,202106,1759
10556,서대문구,167. 연가초등학교 옆,202106,621
10557,서대문구,169. 북가좌 삼거리,202106,545
10558,서대문구,170. 가재울 뉴타운 주유소 옆,202106,1543
10559,서대문구,171. 임광빌딩 앞,202106,808
10560,서대문구,173. 서대문역 8번출구 앞,202106,1019
10561,서대문구,175. 홍연2교옆,202106,2807
10562,서대문구,176. 명지대학교 도서관,202106,2048
10563,서대문구,177. 북가좌 초등학교,202106,929
10564,서대문구,178. 증산3교 앞,202106,1741
10565,서대문구,179. 가좌역 4번출구 앞,202106,1786
10566,서대문구,180. 충정로역 7번출구 아래,202106,1089
10567,서대문구,188. 홍은동 정원여중 입구,202106,1127
10568,서대문구,191. 서우빌딩(바른학원),202106,1123
10569,서대문구,192. 연서어린이공원,202106,734
10570,서대문구,194. 증산교 앞,202106,2474
10571,서대문구,195. 모래내고가차도,202106,1105
10572,서대문구,196. 연희교차로 인근,202106,491
10573,서대문구,198. 충정2교,202106,1052
10574,서대문구,3100. 북성초교,202106,467
10575,서대문구,3101. 서대문구청,202106,1061
10576,서대문구,3102. 연희삼거리,202106,1152
10577,서대문구,3103. 홍제삼거리 북측,202106,1264
10578,서대문구,3104. e편한세상 신촌4단지 앞,202106,969
10579,서대문구,3105. 홍은센트레빌 아파트 앞,202106,460
10580,서대문구,3107. 연희초등학교 앞,202106,754
10581,서대문구,3109.북한산더? 106동 앞,202106,440
10582,서대문구,3110.홍은 현대아이파크 아파트 202동 앞,202106,1022
10583,서대문구,3111.무악재역 4번 출구,202106,470
10584,서대문구,3113.독립문역사거리,202106,819
10585,서대문구,3114.충정로역 3번 출구,202106,376
10586,서대문구,3115.북아현 치안센터 인근,202106,1133
10587,서대문구,3116.신촌역 4번출구,202106,863
10588,서대문구,3117.이화여대 인문관 인근,202106,253
10589,서대문구,3119.연희 브라운스톤 아파트 앞,202106,2003
10590,서대문구,3120.DMC엘가아파트 앞,202106,1286
10591,서대문구,3121.가좌삼거리,202106,1192
10592,서대문구,3122.북가좌삼거리2,202106,824
10593,서대문구,3123.DMC파크뷰자이1단지 110동 앞,202106,987
10594,서대문구,3124.DMC센트럴아이파크아파트,202106,1798
10595,서대문구,3125.연희파크푸르지오아파트 앞,202106,2126
10596,서대문구,3126.남가좌동 제2공영주차장,202106,278
10597,서대문구,3127.홍은2파출소 옆,202106,638
10598,서대문구,3128.동신병원 맞은편,202106,1366
10599,서대문구,3129.DMC래미안e편한세상203동옆,202106,953
10600,서대문구,3130.가재울사거리,202106,1216
10601,서대문구,3131.연가교 교차로,202106,1271
10602,서대문구,3132.홍제교,202106,594
10603,서대문구,3133.핀란드 타워앞,202106,308
10604,서대문구,3134.SK리쳄블(상수도사업본부),202106,492
10605,서대문구,4253. 홍은도담도서관,202106,605
10606,서초구,2201. 본마을 정류소 앞,202106,199
10607,서초구,2202.청계산입구역 1번출구,202106,1236
10608,서초구,2203. 청계산입구역 2번출구,202106,234
10609,서초구,2205. 내곡3단지 어린이공원 앞,202106,624
10610,서초구,2206. 언남초등학교 앞,202106,1029
10611,서초구,2207. 내곡파출소 뒤 정자,202106,161
10612,서초구,2210. 반포1동 주민센터 앞,202106,346
10613,서초구,2211. 서초구립반포도서관 앞,202106,1220
10614,서초구,2212.서초현대4차아파트 201동 맞은편,202106,599
10615,서초구,2213. 고속터미널역 5번출구 앞,202106,1036
