대여소 그룹,대여소 명,대여 일자 / 월,대여 건수
강남구,2423.영희초교 사거리(래미안개포루체하임),202103,665
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202103,113
강남구,2426.강남한신휴플러스 6단지,202103,267
강남구,2427.개포고등학교 정문앞,202103,302
강남구,2428.롯데리아 개포점앞,202103,270
강남구,2429.압구정로데오역 6번출구,202103,1237
강남구,2430.강남파이낸스센터앞(역삼역2번출구),202103,349
강남구,2431.대치역 7번출구,202103,843
강남구,3602. 한국지역난방공사강남지사,202103,176
강동구,1001. 광진교 남단 사거리(디지털프라자앞),202103,1649
강동구,1002. 해공공원(천호동),202103,1677
강동구,1003. 해공도서관앞,202103,669
강동구,1004. 삼성광나루아파트 버스정류장,202103,1166
강동구,1006. 롯데캐슬 115동앞,202103,449
강동구,1007.암사동 선사유적지,202103,126
강동구,1008. 암사역 3번출구(국민은행앞),202103,2359
강동구,1009. 천호역4번출구(현대백화점),202103,3302
강동구,1010. 강동세무서,202103,1999
강동구,1011. LIGA 아파트 앞,202103,1971
강동구,1012. 서울 상운차량,202103,897
강동구,1013. 강동구청역 1번 출입구,202103,1135
강동구,1014. 강동구평생학습관앞,202103,725
강동구,1015. 샛마을 근린공원,202103,525
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202103,513
강동구,1017. 맥도날드(길동),202103,1749
강동구,1018. 둔촌 주공 GS 맞은편,202103,402
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202103,1992
강동구,1020. 강동경찰서,202103,2375
강동구,1021. 강일동 리슈빌 빌딩앞,202103,1276
강동구,1022. 길동 사거리(초소앞),202103,1415
강동구,1023. 한국종합기술사옥 앞,202103,1485
강동구,1024. 강동구청 앞,202103,2079
강동구,1025. 상일초등학교,202103,489
강동구,1026. 대명초교 입구 교차로,202103,421
강동구,1027. 프라자 아파트 앞,202103,767
강동구,1028. 포레스 주상복합 빌딩,202103,1214
강동구,1029. 롯데 시네마,202103,1573
강동구,1030. 미호 플랜트 앞,202103,679
강동구,1031. 올림픽로 836(아리수로),202103,428
강동구,1032. 선사고등학교,202103,391
강동구,1033. 고덕동 아남아파트,202103,539
강동구,1034. 고덕동 래미안 힐스테이트,202103,389
강동구,1035. 고덕역 4번출구,202103,543
강동구,1036. 고덕동 주양쇼핑,202103,639
강동구,1037. 강일리버파크 6단지,202103,248
강동구,1038. 강일 다솜 어린이 공원,202103,275
강동구,1039. 고덕초등학교,202103,97
강동구,1041. 묘곡초등학교,202103,500
강동구,1042. 강일리버파크 2~5단지,202103,570
강동구,1044. 굽은다리역,202103,2918
강동구,1047. 건강보험 강동지사kt,202103,1473
강동구,1048. 동부기업(둔촌동),202103,1290
강동구,1049. 강일리버파크 10단지,202103,616
강동구,1050. 둔촌역 3번 출입구,202103,3399
강동구,1051. 양지시장 (용성약국앞) 입구,202103,1093
강동구,1052. 리싸이클시티,202103,80
강동구,1053. 동명근린공원 진입로 (아리수로),202103,201
강동구,1054. 말우물 어린이 공원,202103,157
강동구,1056. 강일리버파크 7~11단지,202103,326
강동구,1057. 능골근린공원,202103,590
강동구,1058. 고덕숲 아이파크 1,202103,638
강동구,1059. 래미안 강동팰리스(102동),202103,865
강동구,1060. 천일초교 사거리,202103,547
강동구,1061. 천호초교 입구 사거리(일주빌딩),202103,912
강동구,1062. 고덕숲 아이파크 2,202103,235
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202103,378
강동구,1064.중앙보훈병원역 1번출구,202103,235
강동구,1065.보훈병원 정문옆(중앙대영약국),202103,382
강동구,1066.생태공원앞 교차로(조명탑),202103,183
강동구,1067.한영중고앞사거리,202103,312
강동구,1068.명일파출소,202103,462
강동구,1069.강동경희대학교병원 입구,202103,423
강동구,1070.(시립)고덕평생학습관,202103,443
강동구,1071.명일근린공원공동체텃밭,202103,241
강동구,1072.고덕역 5번출구,202103,634
강동구,1073.SSTS 몰 앞,202103,605
강동구,1074.대명초교입구 사거리,202103,833
강동구,1075.천동초교 삼거리,202103,818
강동구,1076.전자랜드 길동점,202103,1318
강동구,1077.강동역 1번출구 앞,202103,1718
강동구,1078.둔촌사거리,202103,1405
강동구,1079.강일동입구교차로,202103,316
강동구,1080.엘웨딩,202103,651
강동구,1081.트레빌빌딩,202103,605
강동구,1082.중앙보훈병원역3번출구,202103,130
강동구,1083.광문고교사거리(아이파크),202103,394
강동구,1084. 윤선생빌딩(JYP사옥),202103,1713
강동구,1085.래미안 솔베뉴(고덕로),202103,601
강동구,1086.래미안 솔베뉴(구천면로),202103,468
강동구,1088.풍납사거리(강동),202103,870
강동구,1089.고덕 래미안힐스테이트(201동),202103,234
강동구,1090.상일동역 2번출구 앞,202103,1959
강동구,3539. 서원마을,202103,144
강동구,3652. 한영외국어고등학교,202103,135
강동구,3653. 강동리버스트4단지아파트 404동 앞,202103,887
강동구,3654. 강동리버스트4단지아파트 405동 앞,202103,760
강동구,3655. 둔촌신성미소지움아파트,202103,330
강북구,"1501. 미아역 3번,4번 출구 사이",202103,1102
강북구,1503. 이디야 커피 수유역점 앞,202103,2040
강북구,1504. 다이소 삼양시장점,202103,392
강북구,1506. 강북문화예술회관,202103,1002
강북구,1509. 서울북부수도사업소,202103,508
강북구,1510. 번동주공5단지 관리사무소 앞,202103,211
강북구,1511. 번동 금호어울림아파트102동앞,202103,301
강북구,1512. 강북중학교 앞,202103,1318
강북구,1513. 강북구청 뒷편,202103,142
강북구,1514. 강북구청 사거리 버스정류소 앞,202103,1283
강북구,1515. 송천동 주민센터,202103,596
강북구,1516. 우이초등학교 후문 옆,202103,596
강북구,1518. SK telecom(수유직영점) 앞,202103,460
강북구,1519. 세븐일레븐 수유장미원점 앞,202103,620
강북구,1520. 성실교회,202103,849
강북구,1522. 월드전기조명인테리어(우이동),202103,394
강북구,1525. 미아동 복합청사,202103,378
강북구,1526. 수유동 채선당앞,202103,672
강북구,1527. 미아역 1번 출구 뒤,202103,696
강북구,1528. 삼각산동 주민센터,202103,381
강북구,1529. 미아동 한국전력공사,202103,1502
강북구,1530. 광산사거리,202103,1398
강북구,1531. 미아사거리 1번 출구,202103,1891
강북구,1532. 번3동 주민센터 교차로,202103,683
강북구,"1533. 번동 주공3, 4단지 교차로",202103,1158
강북구,1534. 북서울 꿈의 숲 동문,202103,859
강북구,1535. 효성인텔리안 앞,202103,1390
강북구,1536. 번동 두산위브 101동 옆,202103,764
강북구,1537. 북한산 우이역,202103,512
강북구,1538. 솔밭공원역,202103,313
강북구,1539. 4.19민주묘지역,202103,528
강북구,1540. 가오리역,202103,849
강북구,1541. 삼양역,202103,223
강북구,1542. 삼양사거리역,202103,337
강북구,1543. 수유1동 주민센터,202103,704
강북구,1545. 솔샘역 2번 출구,202103,282
강북구,1546. 송천동우체국,202103,455
강북구,1547. 꿈의숲 롯데캐슬,202103,320
강북구,1548. 북서울 꿈의숲 서문,202103,622
강북구,1550.삼각산아이원아파트(105동 옆),202103,126
강북구,1551.4.19탑 앞,202103,497
강북구,1552. 강북구청사거리(던킨도너츠 앞),202103,1214
강북구,1553.예수그리스도후기성도교회 앞,202103,686
강북구,1554.번동사거리,202103,637
강북구,1557.신창교,202103,1087
강북구,1558.강북문화정보도서관,202103,157
강북구,1560. 도봉세무서 앞,202103,776
강북구,1564.4.19민주묘지역 1번출구,202103,898
강북구,1565.대한병원앞,202103,861
강북구,1568.4.19민주묘지 입구사거리,202103,563
강북구,1569.수유역2번출구,202103,1704
강북구,1571.북서울 꿈의 숲 입구,202103,398
강북구,1572.우이산 입구,202103,89
강북구,1573.현대성우아파트 옆,202103,263
강북구,1574.송중초등학교 옆,202103,457
강북구,3703. 신성교회 앞,202103,190
강북구,3707. 드래곤타워 앞,202103,410
강북구,3711. 월계2교 교차로,202103,583
강북구,3714. 송천센트레빌,202103,258
강북구,3718. 번동 SK LPG 충전소,202103,166
강서구,1101. 개화동상사마을종점 버스정류장,202103,253
강서구,1102. 방화사거리 마을버스 버스정류장,202103,1761
강서구,1103. 방화역 4번출구앞,202103,1516
강서구,1105. 방화근린공원,202103,347
강서구,1106. 신방화사거리,202103,1550
강서구,1108. 공항시장역 2번출구 뒤,202103,856
강서구,1109. 공항시장역 4번출구,202103,562
강서구,1110. 공항중학교앞,202103,737
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,202103,1065
강서구,1112. 마곡엠밸리4단지 정문,202103,2722
강서구,1113. 서남환경공원 버스정류장,202103,114
강서구,1115. 등촌역 1번출구옆,202103,1367
강서구,1117. 스타벅스앞,202103,2678
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),202103,2531
강서구,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),202103,1821
강서구,1120. 대림경동아파트앞,202103,1838
강서구,1121. 가양레포츠센터앞,202103,1417
강서구,1122. 황금내근린공원,202103,2247
강서구,1124. 발산역 6번 출구 뒤,202103,3706
강서구,1125. 명덕고교입구(영종빌딩),202103,2744
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),202103,1271
강서구,1127. 화곡역(에이스정형외과앞) 버스정류장,202103,1348
강서구,1128. 화곡역 6번출구,202103,1289
강서구,1129. 화곡역 1번 출구 앞,202103,1521
강서구,1130. 화곡본동시장 버스정류장,202103,465
강서구,1131. 꿈돌이공원 앞,202103,1465
강서구,1132. 등촌역 7번출구,202103,1662
강서구,1135. 강서구의회,202103,1433
강서구,1136. 등촌2파출소,202103,722
강서구,1137. 등촌2동주민센터,202103,437
강서구,1139. 용문사 버스정류장,202103,1117
강서구,1140. 목동사거리 버스정류장,202103,1532
강서구,1141. 곰달래 문화복지센터 1-1,202103,1180
강서구,1145. 곰달래 문화복지센터 1-2,202103,673
강서구,1146. 곰달래사거리,202103,1129
강서구,1148. 볏골공원,202103,856
강서구,1149. 신방화역환승주차장,202103,3303
강서구,1150. 송정역 1번출구,202103,1648
강서구,1151. 마곡역1번출구,202103,1646
강서구,1152. 마곡역교차로,202103,4377
강서구,"1153. 발산역 1번, 9번 인근 대여소",202103,4810
강서구,1155. 기쁜우리복지관,202103,1538
강서구,1157. 강서구청,202103,1925
강서구,1158. 가양역 8번출구,202103,4168
강서구,1159. 서서울모터리움앞,202103,972
강서구,1160. 양천향교역 7번출구앞,202103,4151
강서구,1161. 강서면허시험장앞,202103,320
강서구,1162. 공항초등학교건너편,202103,1408
강서구,1163. 방화동강서기동대앞,202103,1473
강서구,1165. 마곡중학교 후문,202103,716
강서구,1166. 강서구립등빛도서관,202103,2876
강서구,1167. 마곡수명산파크3단지 교차로,202103,2356
강서구,1168. 마곡엠밸리10단지 앞,202103,1058
강서구,1169. 염창역 1번 출구,202103,1266
강서구,1170. 강서구보건소 (삼성디지털 프라자),202103,901
강서구,1171. 염창동 새마을금고 건너편 (모닝글로리),202103,1101
강서구,1172. 가양3동 주민센터,202103,1348
강서구,1173. 강서구청사거리(SH타워),202103,2075
강서구,1174. 강서구청사거리(부민병원),202103,1049
강서구,1175. 대한항공 인력개발센터,202103,1068
강서구,1177. 수명중?고교,202103,970
강서구,1178. 개화산역 2번 출구,202103,797
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,202103,1590
강서구,1181. 농수산식품공사 (강서지사),202103,299
강서구,1182. KBS 스포츠월드,202103,1345
강서구,1183. KC 대학교,202103,422
강서구,1184. 마곡13단지,202103,2420
강서구,1185. 등촌9단지,202103,1022
강서구,1186. 송정중학교,202103,631
강서구,1187. 강서수산물도매시장,202103,649
강서구,1188. 롯데중앙연구소,202103,214
강서구,1190. 마곡역 교차로(2번출구),202103,1218
강서구,1191. 마곡역 교차로(NH농협),202103,2262
강서구,1192. 마곡수명산파크 209동 건너편,202103,1145
강서구,1193. 마곡센트럴타워 1차,202103,2041
강서구,1194. 센서텍㈜,202103,952
강서구,1195. 코오롱One&Only타워,202103,1810
강서구,1196. 서울식물원(문화센터) 건너편,202103,336
강서구,1197. 엠펠리체 호텔 건너편,202103,1827
강서구,1198. LG 사이언스파크,202103,646
강서구,1199. 우장산역 3번출구,202103,1553
강서구,1200. 개화광역환승센터,202103,252
강서구,2701. 마곡나루역 5번출구 뒤편,202103,4089
강서구,2702. 마곡 엠밸리2단지,202103,840
강서구,2703.서울도시가스 앞,202103,698
강서구,2704.홈플러스(강서점),202103,1983
강서구,2706.강서공업고등학교 앞,202103,1073
강서구,2707.한강아파트,202103,1205
강서구,2708.강서한강자이타워 앞,202103,2490
강서구,2709.강변아파트 310동 앞,202103,799
강서구,2710.라이품 공영주차장 앞,202103,891
강서구,2711.가로공원공영주차장 1번 출구,202103,764
강서구,2712.화곡터널입구교차로,202103,487
강서구,2713.우장초등학교 앞,202103,815
강서구,2714.발산1동주민센터교차로,202103,80
강서구,2715.마곡나루역 2번 출구,202103,5612
강서구,2716.롯데 R&D 센터,202103,420
강서구,2717.LG유플러스 마곡사옥,202103,2519
강서구,2718.마곡수명산파크1단지,202103,1191
강서구,2719.마곡문화공원,202103,1725
강서구,2720.힐스테이트에코,202103,2025
강서구,2721.등촌1-10단지 교차로,202103,2111
강서구,2722.마곡 문영비지웍스,202103,167
강서구,2723.마곡 필네이처,202103,1766
강서구,2724.(재)FITI시험연구원,202103,1304
강서구,2725.서울식물원 식물문화센터,202103,892
강서구,2727.서울식물원 잔디마당 앞,202103,1263
강서구,2728.마곡나루역 3번 출구,202103,3391
강서구,2729.넥센 유니버시티 앞,202103,1148
강서구,2730.마곡메가박스 앞,202103,1469
강서구,2731.명덕고교,202103,737
강서구,2732.마곡수명산 1-2단지,202103,954
강서구,2733.마곡13단지 정문 앞,202103,2337
강서구,2735.마곡 공공청사,202103,1726
강서구,2737.까치산역 3번 출구,202103,1138
강서구,2739.수명산파크1단지교차로,202103,1903
강서구,2740.마곡레포츠센터,202103,561
강서구,2741.마곡수명산파크5-6단지,202103,838
강서구,2742.강서구민올림픽체육센터,202103,801
강서구,2743.동신아파트 104동 앞,202103,700
강서구,2744.강서세무서 앞,202103,1390
강서구,2745.수명초등학교,202103,721
강서구,2746.수명산파크 4단지 411동 앞,202103,908
강서구,3753. 공항중학교 버스정류장,202103,459
강서구,3754. 신방화역 8번출구,202103,264
강서구,3755. 어위쉬예다인오피스텔,202103,276
강서구,3756. 마곡힐스테이트 정문,202103,663
강서구,3759. 서울이대병원,202103,1062
강서구,3760. 발산역 8번 출구,202103,837
강서구,3761. 나이아가라관광호텔,202103,323
강서구,3763. 등촌태영아파트,202103,545
강서구,3764. 관문주유소(GS칼택스) 앞,202103,286
강서구,3765. 문소빌딩,202103,218
강서구,3766. 강서문화센터,202103,124
강서구,3767. 대원빌딩,202103,414
강서구,3769. 가양동 이마트 앞,202103,1552
강서구,3772. 길성그랑프리텔아파트,202103,1261
강서구,3775. 가양오토갤러리,202103,884
강서구,3776. 김포공항교차로,202103,312
강서구,3778. 김포공항입구 교차로,202103,1153
강서구,3779. 유광사여성병원,202103,506
강서구,3780. 등촌서광아파트,202103,1632
강서구,3781. 강서아동복지센터,202103,79
강서구,3782. 겸재정선미술관,202103,706
강서구,3783. 마곡금호어울림아파트,202103,561
강서구,3784. 벽산아파트,202103,1142
강서구,3786. 강서힐스테이트 상가 앞,202103,393
강서구,3787. 가양나들목,202103,744
강서구,3788. 정곡나들목,202103,1346
강서구,3789. 염창나들목,202103,2047
강서구,3792. 화곡본동시장 입구,202103,453
강서구,3793. 더리브골드타워,202103,2
강서구,3794. 안양천합수부(현대3차아파트),202103,1382
강서구,3795. 공항신성빌딩 앞,202103,383
강서구,3796. 송정역 3번출구 앞,202103,923
강서구,3797. 마곡수명산파크7단지 710동 앞,202103,429
강서구,3798. 그랜드아이파크아파트 앞,202103,1848
강서구,3799. 국립항공박물관,202103,53
관악구,2102. 봉림교 교통섬,202103,6708
관악구,2103. 신림동 우방아파트,202103,1502
관악구,2104. 사당역 5번출구,202103,1144
관악구,2105. 미성동 신림체육센터,202103,1022
관악구,2106. 난곡 새마을금고,202103,1399
관악구,2107. 도림천 신화교,202103,2489
관악구,2108. 은천치안센터,202103,1056
관악구,2109. 은천로입구 가로공원,202103,2494
관악구,2110. 조원동 미성아파트,202103,138
관악구,2111. 서울대입구역 1번출구,202103,962
관악구,2112. 서울대입구역 마에스트로,202103,919
관악구,2113. 관악동작견인차량보관소,202103,1600
관악구,2115. 관악농협농산물백화점,202103,995
관악구,2116. 에이스에이존빌딩,202103,741
관악구,2119. 중앙동 동진빌딩,202103,1018
관악구,2122. 낙성대로 입구,202103,688
관악구,2127. 보성운수차고지 맞은편,202103,453
관악구,2128. 관악구청교차로,202103,660
관악구,2129. 낙성대 과학전시관,202103,511
관악구,2130. 영어마을 관악캠프,202103,275
관악구,2135. 신림역 5번출구,202103,1179
관악구,2136. 신림역 8번출구,202103,2149
관악구,2137. KT&G 관악지점,202103,310
관악구,2139. 서울신성초등학교,202103,569
관악구,2140. 신림1교 교차로,202103,1654
관악구,2141. 미림여고입구 교차로,202103,167
관악구,2143. 서울산업정보학교,202103,273
관악구,2144. 난우길입구,202103,562
관악구,2145. 은천초등학교 육교,202103,599
관악구,2148. 낙성대역 3번출구 뒤,202103,770
관악구,2156. 농협 관악문성지점,202103,781
관악구,2159. 인헌초교,202103,375
관악구,2164. 관악우체국,202103,857
관악구,2165. JK장평타워,202103,402
관악구,2167. 낙성대역 1번출구,202103,567
관악구,2169. 봉천역 2번출구,202103,956
관악구,2170. 조원동서울본병원,202103,780
관악구,2171. 서울대입구역 5번출구,202103,1439
관악구,2172. 나들목공원,202103,342
관악구,2173. 당곡사거리,202103,3694
관악구,2174. 삼성디지털프라자관악점,202103,634
관악구,2175. 신림동걷고싶은문화의거리입구,202103,943
관악구,2176. 보라매공원 보도육교,202103,1755
관악구,2177. 신대방역 2번 출구,202103,5118
관악구,2178. 서울대학교 정문,202103,448
관악구,2179. 양녕로 입구,202103,1196
관악구,2183. 동방1교,202103,4344
관악구,2184. 구암초등학교 버스정류장,202103,199
관악구,2185. 대학동 고시촌,202103,739
관악구,2186.우리은행 낙성대역지점,202103,474
관악구,2187.현대시장사거리(신한은행),202103,1017
관악구,2189.삼성서비스센터(관악점),202103,756
관악구,2190.도원맨션,202103,395
관악구,2191.대학동주민센터,202103,660
관악구,2195.은천교회,202103,520
관악구,2196.삼화페인트 봉천점,202103,435
관악구,2198.사랑의병원,202103,515
관악구,2199.신봉천주유소,202103,155
관악구,3306.서울신우초등학교,202103,99
관악구,3307.봉천고개 육교,202103,353
관악구,3310.영락고등학교,202103,369
관악구,3311.서울대입구역 4번 출구,202103,558
관악구,3802. 관악구민체육센터,202103,137
관악구,3803. 세븐일레븐 신림점,202103,303
관악구,3804. 낙성대공원,202103,132
관악구,3806. 낙성대 교수아파트,202103,176
관악구,3807. 관악우체국 교차로,202103,134
관악구,3810. 신봉천주유소,202103,63
광진구,3500. 군자역2번출구,202103,1822
광진구,3501. 광진구청 앞,202103,2090
광진구,3502. 중곡역 1번출구,202103,746
광진구,3503. 광진유진스웰,202103,178
광진구,3504. 원일교회,202103,1479
광진구,3505. 신양초교앞 교차로,202103,669
광진구,3506. 영동대교 북단,202103,1322
광진구,3507. 어린이회관,202103,759
광진구,3508. 화양사거리,202103,775
광진구,3509. 세종사이버대학교,202103,2018
광진구,3510. 중곡SK아파트앞,202103,585
광진구,3516. 구의아리수정수센터앞,202103,504
광진구,3517. 용마사거리,202103,1575
광진구,3518. 군자역 7번출구뒤,202103,2685
광진구,3520. 광진경찰서,202103,1824
광진구,3521. 현대홈타운 뒷길,202103,336
광진구,3523. 건국대학교 과학관(이과대) 앞,202103,618
광진구,3524. 세종대학교,202103,137
광진구,3528. 광진정보도서관,202103,986
광진구,3529. 어린이대공원정문,202103,689
광진구,3533. 건대입구역 사거리(롯데백화점),202103,4441
광진구,3534. 건대입구역 5번출구 뒤,202103,2518
광진구,3535. 중곡사거리(국민은행),202103,1753
광진구,3536. 중앙농협(자양동),202103,1889
광진구,3537. 아차산 휴먼시아 아파트 옆,202103,548
광진구,3541. 커먼그라운드,202103,2499
광진구,3542. 래미안 구의파크 스위트,202103,1476
광진구,3543. 세종대학교(학술정보원),202103,275
광진구,3563.구의7단지현대아파트,202103,144
광진구,3564.나루마당,202103,114
광진구,3566.우성4차아파트,202103,1459
광진구,3569.건대병원후문,202103,2583
광진구,3570.구의역 리버비스타 오피스텔,202103,1724
광진구,3571.화양 APT(횡단보도 옆),202103,2506
광진구,3573.광나루안전체험관,202103,908
광진구,3575.자양사거리 (LG 유플러스),202103,1648
광진구,3578.중곡동 파크웨이빌딩,202103,827
광진구,3579.광진 캠퍼스시티,202103,2252
광진구,3581.광진광장,202103,796
광진구,3582.화양동 우체국,202103,1131
광진구,3586.군자역 비채온 오피스텔,202103,1320
광진구,3587.우성식품 앞,202103,937
광진구,3588.세종대학교(영실관),202103,522
광진구,3853. 어린이대공원역 2번출구,202103,312
광진구,3860. 건국대학교 정문 앞,202103,639
광진구,3863. 동일로58길 입구,202103,328
광진구,3864. 광진소방서 앞,202103,416
광진구,3865. 이튼타워리버 2차,202103,768
광진구,3868. 자양한강도서관,202103,518
광진구,3873. 동서울우편집중국 앞,202103,479
광진구,3878. 장로회신학대학교 주기철 기념관,202103,30
광진구,500. 어린이대공원역 3번출구 앞,202103,1607
광진구,501. 광진구의회 앞,202103,1173
광진구,502. 뚝섬유원지역 1번출구 앞,202103,11585
광진구,505. 자양사거리 광진아크로텔 앞,202103,1999
광진구,515. 광양중학교 앞,202103,966
광진구,516. 광진메디칼 앞,202103,973
광진구,539. 군자교교차로,202103,1580
광진구,540. 군자역 7번출구 베스트샵 앞,202103,1502
광진구,542. 강변역 4번출구 뒤,202103,1540
광진구,543. 구의공원(테크노마트 앞),202103,1161
광진구,544. 광남중학교,202103,1115
광진구,546. 잠실대교북단 교차로,202103,1107
광진구,548. 자양나들목,202103,2055
광진구,549. 아차산역 3번출구,202103,2036
광진구,551. 구의삼성쉐르빌 앞,202103,1982
광진구,552. 대림아크로리버 앞,202103,529
광진구,553. 중곡 성원APT 앞,202103,1108
광진구,555. 구의3동주민센터,202103,419
광진구,571. 어린이대공원역6번출구,202103,752
광진구,572. 국립정신 건강센터 앞,202103,377
광진구,573. 구의문주차장 앞,202103,1359
광진구,574. 아차산역4번출구,202103,1767
광진구,575. 중앙농협 중곡지점,202103,250
광진구,576. 광나루역 3번 출구,202103,1581
광진구,577. 광진청소년수련관,202103,1338
광진구,584. 광진광장 교통섬,202103,1666
광진구,588. 뚝섬 유원지역,202103,1662
광진구,590. 건국대학교 (입학정보관),202103,1421
광진구,591. 건국대학교 (행정관),202103,364
광진구,592. 건국대학교 학생회관,202103,1340
광진구,593.자양중앙나들목,202103,1851
구로구,1901. 신도림동주민센터 앞,202103,1327
구로구,1904. 도림천역 1번 출구 앞,202103,1515
구로구,1906. 신도림역 1번 출구 앞,202103,4782
구로구,1907. 구일우성(아) 육교 밑,202103,748
구로구,1908. 해원리바파크 육교 밑,202103,1040
구로구,1910. 낙원교회 맞은편,202103,254
구로구,1911. 구로디지털단지역 앞,202103,4617
구로구,1912. 한신휴아파트 앞,202103,1257
구로구,1913. 구로리공원,202103,786
구로구,1914. 대림역4번출구,202103,1766
구로구,1916. 구로중학교앞,202103,411
구로구,1920. 서울미래초등학교 사거리,202103,853
구로구,1924. 삼부르네상스파크빌,202103,502
구로구,1925. 동양미래대학교 정문 옆,202103,3037
구로구,1928. 고척스카이돔구장 광장,202103,785
구로구,1929. 고척근린공원 고척도서관 앞,202103,754
구로구,1930. 개봉지구대 개봉치안센터,202103,827
구로구,1931. 개봉역(북측광장),202103,1286
구로구,1933. 개봉푸르지오아파트 상가,202103,976
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,202103,598
구로구,1937. 한진아파트 입구,202103,867
구로구,1941. 오류동역 2번출구,202103,1139
구로구,1943. 온수역 북측,202103,403
구로구,1946. 구로역 광장,202103,1982
구로구,1951. 천왕이펜하우스 4단지 상가 앞,202103,147
구로구,1952. 천왕연지타운2단지 앞,202103,1216
구로구,1953. 천왕역 4번출구 뒤,202103,845
구로구,1955. 디지털입구 교차로,202103,2094
구로구,1956. 도야미리숯불갈비 앞,202103,1062
구로구,1957. 구일고등학교 정문,202103,1246
구로구,1958. 강서수도사업소민원센터,202103,956
구로구,1959. 구로구의회 앞,202103,864
구로구,1960. 화광신문사 앞,202103,1192
구로구,1961. 신도림테크노근린공원,202103,2987
구로구,1962. 가리봉동주민센터,202103,1017
구로구,1964. 원메디타운 앞,202103,843
구로구,1965. 삼환로즈빌아파트 105동 옆,202103,831
구로구,1966. 한마을아파트 정문상가,202103,974
구로구,1967. 참새공원(백곡경노당),202103,308
구로구,1968. 동인오피스텔 건너편 소공원,202103,375
구로구,1969. 궁동생태공원,202103,112
구로구,1971. 오정초교 앞 보도육교,202103,323
구로구,1973. 오리로와 서해안도로 교차로 앞,202103,423
구로구,1974. 신도림2차e편한세상아파트 203동 앞,202103,1010
구로구,1975. 대림역 1번 출입구 밑,202103,955
구로구,1976. 남구로역 5번 출입구 앞,202103,358
구로구,1977. 천왕역 1번 출입구 앞,202103,1204
구로구,1979. 구로1동우체국 앞,202103,157
구로구,1981. 천왕이펜하우스5단지 앞,202103,593
구로구,1983. 구로동롯데아파트,202103,1106
구로구,1984. 구로구청,202103,968
구로구,1985. 구로도서관,202103,2235
구로구,1986. 태평양물산빌딩,202103,1939
구로구,1987. 개봉아이파크아파트 앞,202103,1126
구로구,1988. 고척LIGA아파트 앞,202103,1609
구로구,1991. 오류동역 맞은편,202103,1406
구로구,1992. 구로구배드민턴실내체육관 앞,202103,248
구로구,1993. 금강수목원아파트 앞,202103,455
구로구,1994. 삼성전자 물류센터 앞,202103,845
구로구,1996. 구일역 1번 출입구 앞,202103,2167
구로구,1998. 고척교 교차로,202103,768
구로구,1999. 수궁동 성당 주변,202103,336
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,202103,1267
구로구,2801. 대륭포스트타워1차,202103,1533
구로구,2804.항동지구 6단지 602동 앞,202103,322
구로구,2805.구로자원순환센터,202103,127
구로구,2806.항동지구 4단지 입구,202103,92
구로구,2807.항동지구 1단지 105동 앞,202103,265
구로구,2808.항동지구 2단지 202동 앞,202103,252
구로구,2809.항동지구 11단지 1103동 앞,202103,184
구로구,2810.항동지구 3단지 311동 앞,202103,128
구로구,2812.항동프라자,202103,188
구로구,2813.항동지구 3단지 302동 앞,202103,104
구로구,2814.항동지구 10단지 1001동 앞,202103,174
구로구,2815.항동지구 7단지 정문,202103,253
구로구,2816.항동지구 8단지 803동옆(주차장입구),202103,112
구로구,2817.천왕이펜하우스5단지 앞,202103,227
구로구,2818.천왕이펜하우스3단지 앞,202103,205
구로구,2819.하늘숲초등학교 앞,202103,458
구로구,2820.신세기아파트 앞,202103,587
구로구,2821.청구아파트 앞,202103,965
구로구,2822.제니스스포츠 앞,202103,305
구로구,2823.중앙유통단지 앞,202103,726
구로구,2824.미래사랑어린이공원 앞,202103,1678
구로구,2825.초롱타운 앞,202103,264
구로구,2826.가마산지하보도 옆,202103,313
구로구,3902. 항동지구5단지 501동 앞,202103,261
구로구,3903. 현대아파트 앞,202103,429
구로구,3904. 테크노마트 앞,202103,1253
구로구,3905. 희훈타워빌 앞,202103,981
구로구,3906. 천왕차량사업소 입구,202103,431
금천구,1804. 독산역 2번출구 자전거주차장,202103,1057
금천구,1805. 서울디지털운동장 앞,202103,618
금천구,1806. 에이스하이엔드타워9차 앞,202103,807
금천구,1808. 에이스하이엔드타워8차 앞,202103,776
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),202103,506
금천구,1812. 갑을그레이트밸리 앞,202103,596
금천구,1814. 두산위브아파트 옆 상가건물 앞,202103,670
금천구,1816. 금천폭포공원 앞,202103,171
금천구,1819. 금천구청 앞 자전거거치대,202103,542
